family_id,dataset,image_id,file_name,category_id,category_name,prompt,is_prompt_absent,gt_count,candidate_idx,score,x1,y1,x2,y2,max_iou,is_tp,is_null
coco:139:84:0,coco,139,000000000139.jpg,84,book,a photo of a book,False,2,0,0.47324466705322266,5.1668,35.1095,176.0427,131.0895,0.0,False,True
coco:139:84:0,coco,139,000000000139.jpg,84,book,a photo of a book,False,2,1,0.24344120919704437,5.4956,5.4767,633.8395,418.8902,0.00252334913238883,False,True
coco:139:84:0,coco,139,000000000139.jpg,84,book,a photo of a book,False,2,2,0.19816787540912628,139.4035,276.5117,198.5714,292.7116,0.0,False,True
coco:139:84:0,coco,139,000000000139.jpg,84,book,a photo of a book,False,2,3,0.16101853549480438,3.7931,21.3532,207.2082,154.7274,0.0,False,True
coco:139:84:0,coco,139,000000000139.jpg,84,book,a photo of a book,False,2,4,0.1503257155418396,64.4718,60.5318,75.8835,101.5266,0.0,False,True
coco:139:84:0,coco,139,000000000139.jpg,84,book,a photo of a book,False,2,5,0.14473436772823334,5.5329,162.2255,157.2331,263.8076,0.0,False,True
coco:139:84:0,coco,139,000000000139.jpg,84,book,a photo of a book,False,2,6,0.13704410195350647,119.0228,67.1986,130.0843,109.5871,0.0,False,True
coco:139:84:0,coco,139,000000000139.jpg,84,book,a photo of a book,False,2,7,0.1320154368877411,380.5655,212.3597,426.5546,221.6302,0.0,False,True
coco:139:84:0,coco,139,000000000139.jpg,84,book,a photo of a book,False,2,8,0.11206582933664322,379.6251,166.1239,411.0793,217.8818,0.0,False,True
coco:139:84:0,coco,139,000000000139.jpg,84,book,a photo of a book,False,2,9,0.1016019955277443,382.946,169.853,404.6339,207.7765,0.0,False,True
coco:139:84:0,coco,139,000000000139.jpg,84,book,a photo of a book,False,2,10,0.10153253376483917,62.9348,58.2965,130.5387,111.3898,0.0,False,True
coco:139:84:0,coco,139,000000000139.jpg,84,book,a photo of a book,False,2,11,0.09837900847196579,380.345,209.3327,427.9916,226.0874,0.0,False,True
coco:139:84:0,coco,139,000000000139.jpg,84,book,a photo of a book,False,2,12,0.09809134900569916,135.9872,269.7536,206.1778,297.7735,0.0,False,True
coco:139:84:0,coco,139,000000000139.jpg,84,book,a photo of a book,False,2,13,0.09595607221126556,380.8963,142.5956,413.102,217.4187,0.0,False,True
coco:139:84:0,coco,139,000000000139.jpg,84,book,a photo of a book,False,2,14,0.092577263712883,556.1083,205.0663,637.8641,288.4801,0.0,False,True
coco:139:84:0,coco,139,000000000139.jpg,84,book,a photo of a book,False,2,15,0.09256091713905334,58.7236,55.6738,81.6809,105.4163,0.0,False,True
coco:139:84:0,coco,139,000000000139.jpg,84,book,a photo of a book,False,2,16,0.09186771512031555,0.4966,279.7507,20.3512,291.4957,0.0,False,True
coco:139:84:0,coco,139,000000000139.jpg,84,book,a photo of a book,False,2,17,0.08829452842473984,113.4643,62.9126,136.3561,113.4099,0.0,False,True
coco:139:84:0,coco,139,000000000139.jpg,84,book,a photo of a book,False,2,18,0.08765998482704163,88.2614,321.0519,143.1011,335.767,0.0,False,True
coco:139:84:0,coco,139,000000000139.jpg,84,book,a photo of a book,False,2,19,0.08025076985359192,293.4642,215.9823,307.4099,236.6084,0.0,False,True
coco:139:84:0,coco,139,000000000139.jpg,84,book,a photo of a book,False,2,20,0.0779520720243454,119.8667,321.5093,142.2786,331.5836,0.0,False,True
coco:139:84:0,coco,139,000000000139.jpg,84,book,a photo of a book,False,2,21,0.07448512315750122,88.7881,324.4783,114.8031,335.5949,0.0,False,True
