family_id,dataset,image_id,file_name,category_id,category_name,prompt,is_prompt_absent,gt_count,candidate_idx,score,x1,y1,x2,y2,max_iou,is_tp,is_null
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,0,0.35746634006500244,511.8071,196.2138,639.0422,318.3742,0.9615665674209595,True,False
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,1,0.2577756643295288,212.0192,45.5797,382.4964,211.2272,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,2,0.25618451833724976,573.3076,314.336,639.0488,406.8471,0.8828642964363098,True,False
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,3,0.25299355387687683,511.2942,195.7864,638.8278,406.883,0.5627130270004272,True,False
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,4,0.23402950167655945,252.1807,182.2724,299.911,225.7987,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,5,0.21233077347278595,199.3081,189.8149,239.4033,222.9819,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,6,0.20766179263591766,182.6676,155.0676,240.382,193.6508,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,7,0.20584025979042053,224.5053,207.7869,255.416,239.4342,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,8,0.17622749507427216,70.3587,342.7509,331.5982,478.6527,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,9,0.1757652461528778,0.6068,110.4962,228.985,301.5408,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,10,0.1646871417760849,171.4575,23.4181,278.5388,157.0044,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,11,0.1585150957107544,154.5474,89.7721,197.8297,157.3208,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,12,0.15048016607761383,143.6047,126.5617,183.4565,175.5909,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,13,0.1407616287469864,152.5757,24.2232,383.3639,236.5839,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,14,0.12449852377176285,2.0489,22.9575,383.1038,340.6694,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,15,0.09592263400554657,549.3018,201.8859,634.3311,288.6028,0.47051480412483215,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,16,0.09306181222200394,605.7219,326.8599,639.0181,405.2273,0.379070520401001,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,17,0.08937118947505951,150.5759,90.3659,300.2831,237.7812,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,18,0.08717665076255798,0.4613,287.7648,87.1704,344.3763,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,19,0.08419519662857056,153.3626,90.3323,241.123,223.8184,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,20,0.07087356597185135,465.9273,55.6867,574.0001,143.5748,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,21,0.07005711644887924,5.3828,16.0691,634.4341,473.4346,0.05202147737145424,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,22,0.06998170912265778,181.9482,150.8355,241.5592,222.7703,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,23,0.06694084405899048,609.3514,331.8248,638.1278,385.1927,0.22310373187065125,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,24,0.06461286544799805,529.6506,200.0652,636.117,275.8972,0.5151880979537964,True,False
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,25,0.06419841945171356,176.9352,142.8885,244.5157,202.6576,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,26,0.06314057111740112,68.3321,196.1083,637.1878,476.6901,0.09586122632026672,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,27,0.06047198548913002,538.6171,220.0956,610.0518,289.8561,0.317994624376297,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,28,0.06011608988046646,180.7768,149.9527,300.5381,233.1814,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,29,0.058289363980293274,176.5315,24.0492,272.2674,104.5635,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,30,0.057122260332107544,362.8741,0.485,575.2762,144.2369,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,31,0.05429817736148834,564.8098,198.54,636.8918,314.4361,0.5330856442451477,True,False
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,32,0.053952883929014206,251.1416,63.3344,341.148,187.2732,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,33,0.05381409823894501,181.8134,149.6491,204.6656,180.7321,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,34,0.052635785192251205,585.431,317.7061,636.3419,370.611,0.3912891447544098,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,35,0.052587930113077164,464.7359,161.4261,637.9609,420.3999,0.3419915437698364,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,36,0.050809647887945175,555.6847,198.6888,637.5426,403.829,0.4293767213821411,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,37,0.05057455971837044,186.3096,23.0099,248.6784,50.5163,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,38,0.050381939858198166,344.2917,74.2299,382.6612,187.5399,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,39,0.050307899713516235,180.0472,149.1822,256.913,238.4474,0.0,False,True
lvis:9:303:0,lvis,9,train2017/000000000009.jpg,303,cookie,cookie,False,2,40,0.05010547488927841,183.2968,41.6752,242.3204,102.2055,0.0,False,True
lvis:25:496:1,lvis,25,train2017/000000000025.jpg,496,giraffe,giraffe,False,2,0,0.6979803442955017,382.9799,61.2054,603.6181,357.3009,0.9793835878372192,True,False
lvis:25:496:1,lvis,25,train2017/000000000025.jpg,496,giraffe,giraffe,False,2,1,0.6288084387779236,51.0195,353.4903,182.2002,414.1629,0.9296579360961914,True,False
lvis:25:496:1,lvis,25,train2017/000000000025.jpg,496,giraffe,giraffe,False,2,2,0.06541267037391663,382.7313,62.5241,480.3163,357.3332,0.4318358898162842,False,True
lvis:25:496:1,lvis,25,train2017/000000000025.jpg,496,giraffe,giraffe,False,2,3,0.0648558959364891,219.7346,361.0999,311.3061,387.0891,0.0,False,True
lvis:25:496:1,lvis,25,train2017/000000000025.jpg,496,giraffe,giraffe,False,2,4,0.058397743850946426,269.9125,52.0655,604.5441,359.6251,0.6378854513168335,True,False
lvis:25:496:1,lvis,25,train2017/000000000025.jpg,496,giraffe,giraffe,False,2,5,0.058339592069387436,52.3327,361.5204,148.4704,412.8759,0.6150574088096619,True,False
lvis:25:496:1,lvis,25,train2017/000000000025.jpg,496,giraffe,giraffe,False,2,6,0.050663966685533524,50.8931,314.6267,190.5594,414.7656,0.5687854290008545,True,False
lvis:81:3:2,lvis,81,train2017/000000000081.jpg,3,airplane,airplane,False,1,0,0.8992357850074768,33.6218,29.4691,622.6312,354.7609,0.994375467300415,True,False
lvis:81:3:2,lvis,81,train2017/000000000081.jpg,3,airplane,airplane,False,1,1,0.056290701031684875,33.8739,101.8081,622.2102,265.6653,0.5038902163505554,True,False
lvis:139:61:3,lvis,139,val2017/000000000139.jpg,61,basket,basket,False,1,0,0.5075947046279907,605.3978,304.7004,639.4916,356.0948,0.8890799880027771,True,False
lvis:139:61:3,lvis,139,val2017/000000000139.jpg,61,basket,basket,False,1,1,0.19707369804382324,212.4854,299.6367,256.6824,328.2806,0.0,False,True
lvis:139:61:3,lvis,139,val2017/000000000139.jpg,61,basket,basket,False,1,2,0.09676512330770493,606.8467,286.6846,639.4929,307.1227,0.05247611925005913,False,True
lvis:139:61:3,lvis,139,val2017/000000000139.jpg,61,basket,basket,False,1,3,0.089751698076725,0.1553,282.5482,19.1371,290.296,0.0,False,True
lvis:139:61:3,lvis,139,val2017/000000000139.jpg,61,basket,basket,False,1,4,0.07205165177583694,554.6766,290.8152,575.805,331.9407,0.0,False,True
lvis:139:61:3,lvis,139,val2017/000000000139.jpg,61,basket,basket,False,1,5,0.05782690644264221,381.5609,216.0441,426.1095,231.3327,0.0,False,True
lvis:154:1202:4,lvis,154,train2017/000000000154.jpg,1202,zebra,zebra,False,3,0,0.8262211084365845,16.6029,316.9245,359.3682,638.9476,0.9874699711799622,True,False
lvis:154:1202:4,lvis,154,train2017/000000000154.jpg,1202,zebra,zebra,False,3,1,0.8183512687683105,40.5717,190.7442,314.4016,333.7,0.9798979163169861,True,False
lvis:154:1202:4,lvis,154,train2017/000000000154.jpg,1202,zebra,zebra,False,3,2,0.7531644105911255,238.2363,94.016,338.3524,156.2752,0.9451490640640259,True,False
lvis:165:923:5,lvis,165,train2017/000000000165.jpg,923,scissors,scissors,False,1,0,0.5285765528678894,65.3413,218.7055,366.0551,409.1551,0.6607354283332825,True,False
lvis:165:923:5,lvis,165,train2017/000000000165.jpg,923,scissors,scissors,False,1,1,0.20466673374176025,64.9248,125.9555,366.2221,410.1311,0.9830966591835022,True,False
lvis:165:923:5,lvis,165,train2017/000000000165.jpg,923,scissors,scissors,False,1,2,0.18841540813446045,228.8086,263.4904,365.9817,408.098,0.23123811185359955,False,True
lvis:165:923:5,lvis,165,train2017/000000000165.jpg,923,scissors,scissors,False,1,3,0.1486552357673645,160.519,174.0231,296.4543,409.5035,0.3731527030467987,False,True
lvis:165:923:5,lvis,165,train2017/000000000165.jpg,923,scissors,scissors,False,1,4,0.14388695359230042,228.854,264.1232,365.8587,318.271,0.08647999912500381,False,True
lvis:165:923:5,lvis,165,train2017/000000000165.jpg,923,scissors,scissors,False,1,5,0.13638944923877716,65.9557,219.4859,366.1908,320.9341,0.35305583477020264,False,True
lvis:165:923:5,lvis,165,train2017/000000000165.jpg,923,scissors,scissors,False,1,6,0.11489327251911163,232.4774,108.1933,514.8354,407.3041,0.2876532971858978,False,True
lvis:165:923:5,lvis,165,train2017/000000000165.jpg,923,scissors,scissors,False,1,7,0.10251519083976746,160.299,174.5553,366.0208,409.0332,0.5623173117637634,True,False
lvis:165:923:5,lvis,165,train2017/000000000165.jpg,923,scissors,scissors,False,1,8,0.0956108346581459,62.2856,108.2934,519.1802,408.9905,0.620367169380188,True,False
lvis:165:923:5,lvis,165,train2017/000000000165.jpg,923,scissors,scissors,False,1,9,0.07608756422996521,320.334,108.6048,514.4675,314.847,0.0754655972123146,False,True
lvis:165:923:5,lvis,165,train2017/000000000165.jpg,923,scissors,scissors,False,1,10,0.06650515645742416,63.9571,204.0384,366.109,534.5125,0.49663615226745605,False,True
lvis:165:923:5,lvis,165,train2017/000000000165.jpg,923,scissors,scissors,False,1,11,0.06586629152297974,124.0953,26.1934,298.1235,409.0043,0.48376578092575073,False,True
lvis:165:923:5,lvis,165,train2017/000000000165.jpg,923,scissors,scissors,False,1,12,0.051338378340005875,158.3187,125.4101,355.2525,456.6447,0.590573787689209,True,False
lvis:285:76:6,lvis,285,val2017/000000000285.jpg,76,bear,bear,False,1,0,0.9585842490196228,0.5726,68.5643,585.3475,638.8714,0.9921815991401672,True,False
lvis:387:705:7,lvis,387,train2017/000000000387.jpg,705,mouse_(computer_equipment),mouse_(computer_equipment),False,1,0,0.3089936375617981,145.9204,45.4203,628.6183,367.2795,0.0028854042757302523,False,True
lvis:387:705:7,lvis,387,train2017/000000000387.jpg,705,mouse_(computer_equipment),mouse_(computer_equipment),False,1,1,0.26208022236824036,244.8478,46.5739,626.9304,329.3419,0.0033238427713513374,False,True
lvis:387:705:7,lvis,387,train2017/000000000387.jpg,705,mouse_(computer_equipment),mouse_(computer_equipment),False,1,2,0.2514861524105072,80.0296,49.132,630.0518,460.1439,0.0009270044974982738,False,True
lvis:387:705:7,lvis,387,train2017/000000000387.jpg,705,mouse_(computer_equipment),mouse_(computer_equipment),False,1,3,0.14206896722316742,333.4286,100.6345,545.2335,211.9423,0.0,False,True
lvis:387:705:7,lvis,387,train2017/000000000387.jpg,705,mouse_(computer_equipment),mouse_(computer_equipment),False,1,4,0.1359645426273346,390.3661,109.4402,523.8746,204.8018,0.0,False,True
lvis:387:705:7,lvis,387,train2017/000000000387.jpg,705,mouse_(computer_equipment),mouse_(computer_equipment),False,1,5,0.07921474426984787,399.4767,231.4759,473.1892,255.7883,0.0,False,True
lvis:387:705:7,lvis,387,train2017/000000000387.jpg,705,mouse_(computer_equipment),mouse_(computer_equipment),False,1,6,0.07012133300304413,499.1872,56.3368,577.856,73.0148,0.0,False,True
lvis:387:705:7,lvis,387,train2017/000000000387.jpg,705,mouse_(computer_equipment),mouse_(computer_equipment),False,1,7,0.06439993530511856,313.8439,81.0594,569.6247,241.3036,0.0,False,True
lvis:387:705:7,lvis,387,train2017/000000000387.jpg,705,mouse_(computer_equipment),mouse_(computer_equipment),False,1,8,0.06184469163417816,394.3699,225.3073,479.707,263.4662,0.0,False,True
