family_id,dataset,image_id,file_name,category_id,category_name,prompt,is_prompt_absent,gt_count,candidate_idx,score,x1,y1,x2,y2,max_iou,is_tp,is_null,evalue,split
coco:2:15:3,coco,2,2008_000003.jpg,15,person,person,False,1,0,0.357501357793808,61.5707,188.3208,83.2734,242.4597,0.9286390542984009,True,False,9.972762645914397,test
coco:2:15:3,coco,2,2008_000003.jpg,15,person,person,False,1,1,0.1024804338812828,46.928,183.9565,60.8872,226.7141,0.0,False,True,0.0,test
coco:3:4:6,coco,3,2008_000007.jpg,4,boat,boat,False,1,0,0.34415847063064575,440.4135,268.1908,496.9453,286.0234,0.0,False,True,9.972762645914397,test
coco:3:4:6,coco,3,2008_000007.jpg,4,boat,boat,False,1,1,0.3294089436531067,-0.2446,103.3271,434.2214,290.1124,0.31156209111213684,False,True,9.972762645914397,test
coco:3:4:6,coco,3,2008_000007.jpg,4,boat,boat,False,1,2,0.18498341739177704,153.049,226.4516,430.5229,287.6696,0.5656693577766418,True,False,0.0,test
coco:3:4:6,coco,3,2008_000007.jpg,4,boat,boat,False,1,3,0.16021327674388885,429.353,242.1829,499.0487,285.2977,0.0,False,True,0.0,test
coco:3:4:6,coco,3,2008_000007.jpg,4,boat,boat,False,1,4,0.13524262607097626,-0.63,229.9013,429.9548,289.4673,0.9350377321243286,True,False,0.0,test
coco:3:4:6,coco,3,2008_000007.jpg,4,boat,boat,False,1,5,0.11606231331825256,412.111,242.573,448.0798,276.5498,0.019571926444768906,False,True,0.0,test
coco:3:4:6,coco,3,2008_000007.jpg,4,boat,boat,False,1,6,0.09723399579524994,441.2715,270.2794,461.4741,285.1571,0.0,False,True,0.0,test
coco:3:4:6,coco,3,2008_000007.jpg,4,boat,boat,False,1,7,0.09201263636350632,258.0295,170.7378,435.9459,286.3777,0.2528865933418274,False,True,0.0,test
coco:3:4:6,coco,3,2008_000007.jpg,4,boat,boat,False,1,8,0.08080804347991943,1.0374,286.1228,495.7034,375.073,0.04320318624377251,False,True,0.0,test
coco:3:4:6,coco,3,2008_000007.jpg,4,boat,boat,False,1,9,0.07817739993333817,274.7337,228.1485,433.4195,284.5749,0.30426764488220215,False,True,0.0,test
coco:3:4:6,coco,3,2008_000007.jpg,4,boat,boat,False,1,10,0.07758386433124542,442.0803,275.5343,498.5707,285.7669,0.0,False,True,0.0,test
coco:3:4:6,coco,3,2008_000007.jpg,4,boat,boat,False,1,11,0.07072141021490097,401.4265,275.1744,422.2623,284.256,0.0070340572856366634,False,True,0.0,test
coco:3:4:6,coco,3,2008_000007.jpg,4,boat,boat,False,1,12,0.06357957422733307,407.9641,275.4339,444.3884,286.065,0.007867124862968922,False,True,0.0,test
coco:3:4:6,coco,3,2008_000007.jpg,4,boat,boat,False,1,13,0.05019122362136841,-1.2508,237.0297,173.8237,288.6012,0.3298945128917694,False,True,0.0,test
coco:4:10:9,coco,4,2008_000009.jpg,10,cow,cow,False,2,0,0.43280503153800964,214.8791,161.4911,292.3667,221.3756,0.9392023086547852,True,False,9.972762645914397,test
coco:4:10:9,coco,4,2008_000009.jpg,10,cow,cow,False,2,1,0.3082253634929657,464.8888,167.7257,500.1157,217.9407,0.9783625602722168,True,False,9.972762645914397,test
coco:4:10:9,coco,4,2008_000009.jpg,10,cow,cow,False,2,2,0.10412250459194183,131.1806,170.6725,202.856,195.7648,0.0,False,True,0.0,test
coco:8:7:21,coco,8,2008_000027.jpg,7,car,car,False,1,0,0.2832791209220886,4.865,29.5537,496.9672,373.7823,0.9751418232917786,True,False,9.972762645914397,test
