alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,threshold,cal_loss,cal_bound,cal_rejections,cal_fp,cal_tp,seed,method
0.2,299,18,18,8,10,0.4444444444444444,0.026525198938992044,0.026755852842809364,0.7891210913658142,0.14814814814814814,0.17857142857142858,27,4,23,5,scoregate_pooled_plus1
0.05,299,0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0,6,scoregate_pooled_plus1
0.1,299,11,11,0,11,0.0,0.02619047619047619,0.0,0.8699650168418884,0.0,0.1,9,0,9,6,scoregate_pooled_plus1
0.15,299,11,11,0,11,0.0,0.02619047619047619,0.0,0.8699650168418884,0.0,0.1,9,0,9,6,scoregate_pooled_plus1
0.2,299,14,14,0,14,0.0,0.03333333333333333,0.0,0.8375764489173889,0.14285714285714285,0.2,14,2,12,6,scoregate_pooled_plus1
0.05,299,0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0,7,scoregate_pooled_plus1
0.1,299,8,8,0,8,0.0,0.017241379310344827,0.0,0.8929381966590881,0.0,0.1,9,0,9,7,scoregate_pooled_plus1
0.15,299,10,10,0,10,0.0,0.021551724137931036,0.0,0.8854520320892334,0.07692307692307693,0.14285714285714285,13,1,12,7,scoregate_pooled_plus1
0.2,299,10,10,0,10,0.0,0.021551724137931036,0.0,0.8854520320892334,0.07692307692307693,0.14285714285714285,13,1,12,7,scoregate_pooled_plus1
0.05,299,0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0,8,scoregate_pooled_plus1
0.1,299,0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0,8,scoregate_pooled_plus1
0.15,299,29,29,6,23,0.20689655172413793,0.04722792607802875,0.020066889632107024,0.7293956279754639,0.10714285714285714,0.13793103448275862,28,3,25,8,scoregate_pooled_plus1
0.2,299,29,29,6,23,0.20689655172413793,0.04722792607802875,0.020066889632107024,0.7293956279754639,0.10714285714285714,0.13793103448275862,28,3,25,8,scoregate_pooled_plus1
0.05,299,0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0,9,scoregate_pooled_plus1
0.1,299,9,9,1,8,0.1111111111111111,0.02203856749311295,0.0033444816053511705,0.8734145760536194,0.0,0.09090909090909091,10,0,10,9,scoregate_pooled_plus1
0.15,299,9,9,1,8,0.1111111111111111,0.02203856749311295,0.0033444816053511705,0.8734145760536194,0.0,0.09090909090909091,10,0,10,9,scoregate_pooled_plus1
0.2,299,27,27,7,20,0.25925925925925924,0.05509641873278237,0.023411371237458192,0.7293956279754639,0.13043478260869565,0.16666666666666666,23,3,20,9,scoregate_pooled_plus1
0.05,299,0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0,10,scoregate_pooled_plus1
0.1,299,38,38,8,30,0.21052631578947367,0.09287925696594428,0.026755852842809364,0.7104935646057129,0.04,0.07692307692307693,25,1,24,10,scoregate_pooled_plus1
0.15,299,38,38,8,30,0.21052631578947367,0.09287925696594428,0.026755852842809364,0.7104935646057129,0.04,0.07692307692307693,25,1,24,10,scoregate_pooled_plus1
0.2,299,51,51,15,36,0.29411764705882354,0.11145510835913312,0.05016722408026756,0.6624885201454163,0.15151515151515152,0.17647058823529413,33,5,28,10,scoregate_pooled_plus1
0.05,299,0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0,11,scoregate_pooled_plus1
0.1,299,9,9,0,9,0.0,0.02406417112299465,0.0,0.8800559639930725,0.0,0.09090909090909091,10,0,10,11,scoregate_pooled_plus1
0.15,299,11,11,0,11,0.0,0.029411764705882353,0.0,0.8547161221504211,0.07142857142857142,0.13333333333333333,14,1,13,11,scoregate_pooled_plus1
0.2,299,13,13,1,12,0.07692307692307693,0.03208556149732621,0.0033444816053511705,0.8302322626113892,0.15789473684210525,0.2,19,3,16,11,scoregate_pooled_plus1
0.05,299,0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0,12,scoregate_pooled_plus1
0.1,299,29,29,7,22,0.2413793103448276,0.06528189910979229,0.023411371237458192,0.7811780571937561,0.04,0.07692307692307693,25,1,24,12,scoregate_pooled_plus1
0.15,299,29,29,7,22,0.2413793103448276,0.06528189910979229,0.023411371237458192,0.7811780571937561,0.04,0.07692307692307693,25,1,24,12,scoregate_pooled_plus1
0.2,299,49,49,16,33,0.32653061224489793,0.09792284866468842,0.05351170568561873,0.6704674363136292,0.175,0.1951219512195122,40,7,33,12,scoregate_pooled_plus1
0.05,299,0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0,13,scoregate_pooled_plus1
0.1,299,0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0,13,scoregate_pooled_plus1
0.15,299,0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0,13,scoregate_pooled_plus1
0.2,299,10,10,1,9,0.1,0.02,0.0033444816053511705,0.8547161221504211,0.14285714285714285,0.2,14,2,12,13,scoregate_pooled_plus1
0.05,299,0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0,14,scoregate_pooled_plus1
0.1,299,0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0,14,scoregate_pooled_plus1
0.15,299,7,7,0,7,0.0,0.021021021021021023,0.0,0.9039361476898192,0.0,0.14285714285714285,6,0,6,14,scoregate_pooled_plus1
0.2,299,14,14,2,12,0.14285714285714285,0.036036036036036036,0.006688963210702341,0.8214120268821716,0.13333333333333333,0.1875,15,2,13,14,scoregate_pooled_plus1
0.05,299,0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0,15,scoregate_pooled_plus1
0.1,299,0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0,15,scoregate_pooled_plus1
0.15,299,0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0,15,scoregate_pooled_plus1
0.2,299,14,14,1,13,0.07142857142857142,0.029411764705882353,0.0033444816053511705,0.8365827798843384,0.14285714285714285,0.2,14,2,12,15,scoregate_pooled_plus1
0.05,299,0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0,16,scoregate_pooled_plus1
0.1,299,0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0,16,scoregate_pooled_plus1
0.15,299,14,14,1,13,0.07142857142857142,0.028634361233480177,0.0033444816053511705,0.8773341774940491,0.0,0.14285714285714285,6,0,6,16,scoregate_pooled_plus1
0.2,299,20,20,6,14,0.3,0.030837004405286344,0.020066889632107024,0.8167799711227417,0.15789473684210525,0.2,19,3,16,16,scoregate_pooled_plus1
0.05,299,0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0,17,scoregate_pooled_plus1
0.1,299,3,3,0,3,0.0,0.007653061224489796,0.0,0.8978419899940491,0.0,0.1,9,0,9,17,scoregate_pooled_plus1
0.15,299,3,3,0,3,0.0,0.007653061224489796,0.0,0.8978419899940491,0.0,0.1,9,0,9,17,scoregate_pooled_plus1
0.2,299,10,10,2,8,0.2,0.02040816326530612,0.006688963210702341,0.8292070031166077,0.14285714285714285,0.2,14,2,12,17,scoregate_pooled_plus1
0.05,299,0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0,18,scoregate_pooled_plus1
0.1,299,0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0,18,scoregate_pooled_plus1
0.15,299,10,10,1,9,0.1,0.023936170212765957,0.0033444816053511705,0.8644899129867554,0.07142857142857142,0.13333333333333333,14,1,13,18,scoregate_pooled_plus1
0.2,299,12,12,1,11,0.08333333333333333,0.02925531914893617,0.0033444816053511705,0.8229846954345703,0.15789473684210525,0.2,19,3,16,18,scoregate_pooled_plus1
0.05,299,0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0,19,scoregate_pooled_plus1
0.1,299,0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0,19,scoregate_pooled_plus1
0.15,299,0,0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0,19,scoregate_pooled_plus1
0.2,299,14,14,2,12,0.14285714285714285,0.0225140712945591,0.006688963210702341,0.8562031984329224,0.14285714285714285,0.2,14,2,12,19,scoregate_pooled_plus1
