family_id,dataset,image_id,category_id,category_name,prompt,is_prompt_absent,num_candidates,num_rejected,fp,tp,fdp
coco:230:10:687,coco,230,10,cow,cow,False,1,1,0,1,0.0
coco:230:13:689,coco,230,13,horse,horse,True,1,0,0,0,0.0
coco:230:15:688,coco,230,15,person,person,True,1,0,0,0,0.0
coco:231:15:690,coco,231,15,person,person,False,8,0,0,0,0.0
coco:232:12:693,coco,232,12,dog,dog,False,1,1,0,1,0.0
coco:234:7:699,coco,234,7,car,car,False,3,0,0,0,0.0
coco:238:15:711,coco,238,15,person,person,False,2,0,0,0,0.0
coco:23:6:66,coco,23,6,bus,bus,False,2,2,1,1,0.5
coco:240:15:717,coco,240,15,person,person,False,1,1,0,1,0.0
coco:241:4:720,coco,241,4,boat,boat,False,1,1,0,1,0.0
coco:242:16:723,coco,242,16,pottedplant,pottedplant,False,2,0,0,0,0.0
coco:243:10:726,coco,243,10,cow,cow,False,4,0,0,0,0.0
coco:244:15:729,coco,244,15,person,person,False,3,0,0,0,0.0
coco:245:15:732,coco,245,15,person,person,False,10,0,0,0,0.0
coco:249:15:744,coco,249,15,person,person,False,8,0,0,0,0.0
coco:24:12:71,coco,24,12,dog,dog,True,2,0,0,0,0.0
coco:250:15:747,coco,250,15,person,person,False,1,1,0,1,0.0
coco:251:15:750,coco,251,15,person,person,False,2,2,0,2,0.0
coco:251:9:751,coco,251,9,chair,chair,True,2,0,0,0,0.0
coco:253:14:756,coco,253,14,motorbike,motorbike,False,1,1,0,1,0.0
coco:254:15:759,coco,254,15,person,person,False,5,0,0,0,0.0
coco:255:15:762,coco,255,15,person,person,False,1,1,0,1,0.0
coco:256:15:765,coco,256,15,person,person,False,2,2,0,2,0.0
coco:257:15:768,coco,257,15,person,person,False,3,3,0,3,0.0
coco:260:4:777,coco,260,4,boat,boat,False,1,0,0,0,0.0
coco:261:4:780,coco,261,4,boat,boat,False,2,2,0,2,0.0
coco:264:5:789,coco,264,5,bottle,bottle,False,6,0,0,0,0.0
coco:265:17:793,coco,265,17,sheep,sheep,True,5,0,0,0,0.0
coco:265:7:792,coco,265,7,car,car,False,6,0,0,0,0.0
coco:266:15:795,coco,266,15,person,person,False,12,0,0,0,0.0
coco:269:12:804,coco,269,12,dog,dog,False,2,0,0,0,0.0
coco:26:10:76,coco,26,10,cow,cow,True,1,0,0,0,0.0
coco:270:15:807,coco,270,15,person,person,False,1,1,0,1,0.0
coco:271:15:810,coco,271,15,person,person,False,1,1,0,1,0.0
coco:272:15:813,coco,272,15,person,person,False,1,1,0,1,0.0
coco:273:5:816,coco,273,5,bottle,bottle,False,2,0,0,0,0.0
coco:27:14:78,coco,27,14,motorbike,motorbike,False,1,1,0,1,0.0
coco:283:19:846,coco,283,19,train,train,False,3,0,0,0,0.0
coco:285:15:852,coco,285,15,person,person,False,1,1,0,1,0.0
coco:287:4:858,coco,287,4,boat,boat,False,1,0,0,0,0.0
coco:28:13:82,coco,28,13,horse,horse,True,1,0,0,0,0.0
coco:290:15:867,coco,290,15,person,person,False,2,2,0,2,0.0
coco:294:11:879,coco,294,11,diningtable,diningtable,False,1,0,0,0,0.0
coco:295:4:882,coco,295,4,boat,boat,False,5,0,0,0,0.0
coco:296:15:885,coco,296,15,person,person,False,6,0,0,0,0.0
coco:297:15:888,coco,297,15,person,person,False,3,0,0,0,0.0
coco:298:14:891,coco,298,14,motorbike,motorbike,False,1,1,0,1,0.0
coco:299:15:894,coco,299,15,person,person,False,1,1,0,1,0.0
coco:29:14:85,coco,29,14,motorbike,motorbike,True,2,0,0,0,0.0
coco:29:15:84,coco,29,15,person,person,False,10,0,0,0,0.0
coco:2:15:3,coco,2,15,person,person,False,2,0,0,0,0.0
coco:301:5:902,coco,301,5,bottle,bottle,True,2,0,0,0,0.0
coco:302:15:905,coco,302,15,person,person,True,1,0,0,0,0.0
coco:303:15:906,coco,303,15,person,person,False,1,1,0,1,0.0
coco:304:16:911,coco,304,16,pottedplant,pottedplant,True,1,0,0,0,0.0
coco:307:17:920,coco,307,17,sheep,sheep,True,1,0,0,0,0.0
coco:307:8:918,coco,307,8,cat,cat,False,1,1,0,1,0.0
coco:308:13:921,coco,308,13,horse,horse,False,1,1,0,1,0.0
coco:309:12:924,coco,309,12,dog,dog,False,2,2,0,2,0.0
coco:310:15:927,coco,310,15,person,person,False,2,0,0,0,0.0
coco:312:14:935,coco,312,14,motorbike,motorbike,True,1,1,1,0,1.0
coco:312:15:933,coco,312,15,person,person,False,2,0,0,0,0.0
coco:315:19:942,coco,315,19,train,train,False,1,0,0,0,0.0
coco:316:15:945,coco,316,15,person,person,False,1,1,0,1,0.0
coco:318:15:951,coco,318,15,person,person,False,2,0,0,0,0.0
coco:31:8:90,coco,31,8,cat,cat,False,1,1,0,1,0.0
coco:320:15:957,coco,320,15,person,person,False,1,1,0,1,0.0
coco:322:7:963,coco,322,7,car,car,False,2,0,0,0,0.0
coco:325:15:972,coco,325,15,person,person,False,5,0,0,0,0.0
coco:325:4:974,coco,325,4,boat,boat,True,1,0,0,0,0.0
coco:327:15:978,coco,327,15,person,person,False,5,0,0,0,0.0
coco:328:12:982,coco,328,12,dog,dog,True,1,0,0,0,0.0
coco:32:8:93,coco,32,8,cat,cat,False,1,1,0,1,0.0
coco:330:15:987,coco,330,15,person,person,False,2,2,0,2,0.0
coco:331:5:990,coco,331,5,bottle,bottle,False,19,0,0,0,0.0
coco:332:15:993,coco,332,15,person,person,False,5,0,0,0,0.0
coco:338:5:1011,coco,338,5,bottle,bottle,False,6,0,0,0,0.0
coco:339:7:1014,coco,339,7,car,car,False,2,0,0,0,0.0
coco:33:13:96,coco,33,13,horse,horse,False,1,1,0,1,0.0
coco:341:15:1020,coco,341,15,person,person,False,3,0,0,0,0.0
coco:343:15:1026,coco,343,15,person,person,False,8,0,0,0,0.0
coco:345:15:1032,coco,345,15,person,person,False,1,1,0,1,0.0
coco:350:8:1047,coco,350,8,cat,cat,False,1,1,0,1,0.0
coco:351:15:1050,coco,351,15,person,person,False,11,0,0,0,0.0
coco:352:17:1054,coco,352,17,sheep,sheep,True,1,0,0,0,0.0
coco:353:1:1056,coco,353,1,aeroplane,aeroplane,False,1,1,0,1,0.0
coco:355:15:1062,coco,355,15,person,person,False,3,0,0,0,0.0
coco:356:15:1065,coco,356,15,person,person,False,1,1,0,1,0.0
coco:357:15:1068,coco,357,15,person,person,False,4,0,0,0,0.0
coco:358:2:1071,coco,358,2,bicycle,bicycle,False,1,1,0,1,0.0
coco:361:3:1080,coco,361,3,bird,bird,False,2,2,0,2,0.0
coco:364:9:1091,coco,364,9,chair,chair,True,1,1,1,0,1.0
coco:366:15:1095,coco,366,15,person,person,False,4,0,0,0,0.0
coco:368:12:1101,coco,368,12,dog,dog,False,1,0,0,0,0.0
coco:368:15:1102,coco,368,15,person,person,True,4,0,0,0,0.0
coco:371:7:1110,coco,371,7,car,car,False,7,0,0,0,0.0
coco:372:16:1113,coco,372,16,pottedplant,pottedplant,False,1,0,0,0,0.0
coco:373:12:1116,coco,373,12,dog,dog,False,1,1,0,1,0.0
coco:374:15:1119,coco,374,15,person,person,False,2,2,0,2,0.0
coco:375:1:1122,coco,375,1,aeroplane,aeroplane,False,1,1,0,1,0.0
coco:378:12:1131,coco,378,12,dog,dog,False,2,0,0,0,0.0
coco:37:3:108,coco,37,3,bird,bird,False,2,2,0,2,0.0
coco:380:15:1137,coco,380,15,person,person,False,10,0,0,0,0.0
coco:386:1:1156,coco,386,1,aeroplane,aeroplane,True,1,0,0,0,0.0
coco:386:3:1155,coco,386,3,bird,bird,False,1,1,0,1,0.0
coco:387:15:1158,coco,387,15,person,person,False,10,0,0,0,0.0
coco:388:15:1161,coco,388,15,person,person,False,2,2,0,2,0.0
coco:392:15:1173,coco,392,15,person,person,False,6,0,0,0,0.0
coco:393:15:1176,coco,393,15,person,person,False,5,0,0,0,0.0
coco:394:11:1180,coco,394,11,diningtable,diningtable,True,1,0,0,0,0.0
coco:394:15:1179,coco,394,15,person,person,False,1,1,0,1,0.0
coco:396:12:1187,coco,396,12,dog,dog,True,1,1,1,0,1.0
coco:397:7:1188,coco,397,7,car,car,False,2,0,0,0,0.0
coco:398:12:1192,coco,398,12,dog,dog,True,2,0,0,0,0.0
coco:398:13:1191,coco,398,13,horse,horse,False,5,0,0,0,0.0
coco:399:1:1194,coco,399,1,aeroplane,aeroplane,False,1,1,0,1,0.0
coco:402:15:1203,coco,402,15,person,person,False,4,4,0,4,0.0
coco:403:15:1206,coco,403,15,person,person,False,2,2,0,2,0.0
coco:408:7:1221,coco,408,7,car,car,False,5,0,0,0,0.0
coco:409:18:1224,coco,409,18,sofa,sofa,False,1,1,0,1,0.0
coco:411:5:1230,coco,411,5,bottle,bottle,False,1,1,0,1,0.0
coco:412:5:1233,coco,412,5,bottle,bottle,False,3,0,0,0,0.0
coco:415:15:1242,coco,415,15,person,person,False,1,1,0,1,0.0
coco:419:15:1254,coco,419,15,person,person,False,5,0,0,0,0.0
coco:420:15:1257,coco,420,15,person,person,False,1,1,0,1,0.0
coco:422:19:1263,coco,422,19,train,train,False,1,1,0,1,0.0
coco:423:15:1266,coco,423,15,person,person,False,2,2,0,2,0.0
coco:424:5:1269,coco,424,5,bottle,bottle,False,2,2,0,2,0.0
coco:427:15:1278,coco,427,15,person,person,False,3,0,0,0,0.0
coco:429:15:1284,coco,429,15,person,person,False,2,0,0,0,0.0
coco:430:15:1287,coco,430,15,person,person,False,3,0,0,0,0.0
coco:434:15:1299,coco,434,15,person,person,False,2,2,0,2,0.0
coco:436:12:1305,coco,436,12,dog,dog,False,1,1,0,1,0.0
coco:437:15:1308,coco,437,15,person,person,False,5,0,0,0,0.0
coco:438:7:1311,coco,438,7,car,car,False,8,0,0,0,0.0
coco:439:13:1314,coco,439,13,horse,horse,False,1,1,0,1,0.0
coco:441:15:1320,coco,441,15,person,person,False,25,0,0,0,0.0
coco:442:9:1323,coco,442,9,chair,chair,False,3,0,0,0,0.0
coco:444:15:1329,coco,444,15,person,person,False,3,0,0,0,0.0
coco:445:9:1332,coco,445,9,chair,chair,False,1,1,0,1,0.0
coco:447:15:1338,coco,447,15,person,person,False,4,0,0,0,0.0
coco:44:13:129,coco,44,13,horse,horse,False,1,1,0,1,0.0
coco:452:15:1353,coco,452,15,person,person,False,1,1,0,1,0.0
coco:453:15:1356,coco,453,15,person,person,False,1,1,0,1,0.0
coco:454:15:1359,coco,454,15,person,person,False,7,0,0,0,0.0
coco:456:15:1365,coco,456,15,person,person,False,5,0,0,0,0.0
coco:458:15:1371,coco,458,15,person,person,False,2,2,0,2,0.0
coco:45:3:133,coco,45,3,bird,bird,True,2,0,0,0,0.0
coco:460:18:1379,coco,460,18,sofa,sofa,True,2,0,0,0,0.0
coco:463:1:1386,coco,463,1,aeroplane,aeroplane,False,1,1,0,1,0.0
coco:464:15:1389,coco,464,15,person,person,False,4,4,0,4,0.0
coco:466:8:1395,coco,466,8,cat,cat,False,2,2,0,2,0.0
coco:467:4:1398,coco,467,4,boat,boat,False,3,0,0,0,0.0
coco:46:12:135,coco,46,12,dog,dog,False,1,1,0,1,0.0
coco:471:15:1410,coco,471,15,person,person,False,1,1,0,1,0.0
coco:472:16:1414,coco,472,16,pottedplant,pottedplant,True,1,0,0,0,0.0
coco:474:15:1419,coco,474,15,person,person,False,2,2,0,2,0.0
coco:475:20:1422,coco,475,20,tvmonitor,tvmonitor,False,3,0,0,0,0.0
coco:480:15:1437,coco,480,15,person,person,False,20,0,0,0,0.0
coco:482:15:1443,coco,482,15,person,person,False,9,0,0,0,0.0
coco:483:15:1446,coco,483,15,person,person,False,3,0,0,0,0.0
coco:484:4:1449,coco,484,4,boat,boat,False,3,3,0,3,0.0
coco:485:19:1452,coco,485,19,train,train,False,1,1,0,1,0.0
coco:486:15:1457,coco,486,15,person,person,True,2,0,0,0,0.0
coco:486:4:1455,coco,486,4,boat,boat,False,1,1,0,1,0.0
coco:487:2:1460,coco,487,2,bicycle,bicycle,True,1,0,0,0,0.0
coco:489:7:1464,coco,489,7,car,car,False,2,0,0,0,0.0
coco:490:16:1467,coco,490,16,pottedplant,pottedplant,False,1,0,0,0,0.0
coco:491:12:1470,coco,491,12,dog,dog,False,1,1,0,1,0.0
coco:491:15:1472,coco,491,15,person,person,True,1,1,1,0,1.0
coco:495:15:1482,coco,495,15,person,person,False,2,2,0,2,0.0
coco:497:15:1488,coco,497,15,person,person,False,5,0,0,0,0.0
coco:498:7:1491,coco,498,7,car,car,False,2,0,0,0,0.0
coco:499:15:1494,coco,499,15,person,person,False,9,0,0,0,0.0
coco:49:15:144,coco,49,15,person,person,False,3,3,0,3,0.0
coco:4:10:9,coco,4,10,cow,cow,False,2,2,0,2,0.0
coco:500:5:1497,coco,500,5,bottle,bottle,False,1,1,0,1,0.0
coco:501:2:1500,coco,501,2,bicycle,bicycle,False,3,0,0,0,0.0
coco:502:15:1503,coco,502,15,person,person,False,6,0,0,0,0.0
coco:503:15:1507,coco,503,15,person,person,True,2,0,0,0,0.0
coco:503:20:1506,coco,503,20,tvmonitor,tvmonitor,False,4,0,0,0,0.0
coco:504:9:1509,coco,504,9,chair,chair,False,4,0,0,0,0.0
coco:505:15:1512,coco,505,15,person,person,False,8,0,0,0,0.0
coco:507:3:1519,coco,507,3,bird,bird,True,1,0,0,0,0.0
coco:50:15:147,coco,50,15,person,person,False,3,0,0,0,0.0
coco:512:7:1533,coco,512,7,car,car,False,4,0,0,0,0.0
coco:516:1:1545,coco,516,1,aeroplane,aeroplane,False,1,1,0,1,0.0
coco:518:15:1551,coco,518,15,person,person,False,2,2,0,2,0.0
coco:520:4:1557,coco,520,4,boat,boat,False,3,0,0,0,0.0
coco:522:15:1563,coco,522,15,person,person,False,4,0,0,0,0.0
coco:524:12:1569,coco,524,12,dog,dog,False,1,1,0,1,0.0
coco:525:8:1572,coco,525,8,cat,cat,False,1,1,0,1,0.0
coco:526:15:1575,coco,526,15,person,person,False,1,1,0,1,0.0
coco:527:15:1578,coco,527,15,person,person,False,1,1,0,1,0.0
coco:527:7:1580,coco,527,7,car,car,True,1,0,0,0,0.0
coco:528:15:1581,coco,528,15,person,person,False,1,1,0,1,0.0
coco:530:15:1587,coco,530,15,person,person,False,1,1,0,1,0.0
coco:530:16:1589,coco,530,16,pottedplant,pottedplant,True,1,0,0,0,0.0
coco:533:15:1596,coco,533,15,person,person,False,1,1,0,1,0.0
coco:537:15:1608,coco,537,15,person,person,False,6,0,0,0,0.0
coco:538:3:1611,coco,538,3,bird,bird,False,1,1,0,1,0.0
coco:540:4:1617,coco,540,4,boat,boat,False,1,1,0,1,0.0
coco:541:14:1620,coco,541,14,motorbike,motorbike,False,1,1,0,1,0.0
coco:543:15:1626,coco,543,15,person,person,False,3,3,1,2,0.3333333333333333
coco:544:9:1629,coco,544,9,chair,chair,False,3,0,0,0,0.0
coco:546:13:1636,coco,546,13,horse,horse,True,1,0,0,0,0.0
coco:547:5:1639,coco,547,5,bottle,bottle,True,1,0,0,0,0.0
coco:548:15:1641,coco,548,15,person,person,False,4,0,0,0,0.0
coco:549:15:1644,coco,549,15,person,person,False,10,0,0,0,0.0
coco:54:12:160,coco,54,12,dog,dog,True,2,0,0,0,0.0
coco:54:13:159,coco,54,13,horse,horse,False,2,2,0,2,0.0
coco:550:15:1647,coco,550,15,person,person,False,6,0,0,0,0.0
coco:551:15:1650,coco,551,15,person,person,False,3,3,0,3,0.0
coco:553:15:1656,coco,553,15,person,person,False,13,0,0,0,0.0
coco:555:7:1664,coco,555,7,car,car,True,1,1,1,0,1.0
coco:558:7:1671,coco,558,7,car,car,False,2,0,0,0,0.0
coco:55:15:162,coco,55,15,person,person,False,3,0,0,0,0.0
coco:561:15:1680,coco,561,15,person,person,False,3,3,0,3,0.0
coco:562:1:1683,coco,562,1,aeroplane,aeroplane,False,4,0,0,0,0.0
coco:563:8:1686,coco,563,8,cat,cat,False,5,0,0,0,0.0
coco:565:15:1692,coco,565,15,person,person,False,3,0,0,0,0.0
coco:566:19:1695,coco,566,19,train,train,False,1,1,0,1,0.0
coco:567:15:1698,coco,567,15,person,person,False,1,1,0,1,0.0
coco:567:18:1699,coco,567,18,sofa,sofa,True,2,0,0,0,0.0
coco:568:15:1701,coco,568,15,person,person,False,3,0,0,0,0.0
coco:568:19:1702,coco,568,19,train,train,True,1,0,0,0,0.0
coco:569:13:1704,coco,569,13,horse,horse,False,4,0,0,0,0.0
coco:56:15:165,coco,56,15,person,person,False,1,1,0,1,0.0
coco:570:15:1707,coco,570,15,person,person,False,5,0,0,0,0.0
coco:572:15:1713,coco,572,15,person,person,False,1,1,0,1,0.0
coco:573:7:1717,coco,573,7,car,car,True,1,0,0,0,0.0
coco:574:15:1719,coco,574,15,person,person,False,5,0,0,0,0.0
coco:575:15:1723,coco,575,15,person,person,True,2,0,0,0,0.0
coco:575:4:1722,coco,575,4,boat,boat,False,6,0,0,0,0.0
coco:577:15:1728,coco,577,15,person,person,False,11,0,0,0,0.0
coco:578:8:1731,coco,578,8,cat,cat,False,1,1,0,1,0.0
coco:579:6:1734,coco,579,6,bus,bus,False,1,1,0,1,0.0
coco:580:3:1737,coco,580,3,bird,bird,False,7,0,0,0,0.0
coco:581:14:1740,coco,581,14,motorbike,motorbike,False,1,1,0,1,0.0
coco:584:7:1749,coco,584,7,car,car,False,2,0,0,0,0.0
coco:586:8:1755,coco,586,8,cat,cat,False,1,1,0,1,0.0
coco:587:12:1758,coco,587,12,dog,dog,False,1,1,0,1,0.0
coco:588:14:1761,coco,588,14,motorbike,motorbike,False,5,5,1,4,0.2
coco:589:15:1764,coco,589,15,person,person,False,9,0,0,0,0.0
coco:590:15:1767,coco,590,15,person,person,False,6,0,0,0,0.0
coco:591:15:1770,coco,591,15,person,person,False,2,2,0,2,0.0
coco:594:15:1779,coco,594,15,person,person,False,1,1,0,1,0.0
coco:597:5:1788,coco,597,5,bottle,bottle,False,2,0,0,0,0.0
coco:598:8:1791,coco,598,8,cat,cat,False,1,1,0,1,0.0
coco:599:8:1794,coco,599,8,cat,cat,False,2,2,0,2,0.0
coco:59:12:174,coco,59,12,dog,dog,False,1,1,0,1,0.0
coco:601:15:1800,coco,601,15,person,person,False,5,0,0,0,0.0
coco:602:15:1803,coco,602,15,person,person,False,4,0,0,0,0.0
coco:604:7:1809,coco,604,7,car,car,False,2,2,0,2,0.0
coco:606:20:1815,coco,606,20,tvmonitor,tvmonitor,False,2,0,0,0,0.0
coco:607:15:1818,coco,607,15,person,person,False,7,0,0,0,0.0
coco:609:3:1824,coco,609,3,bird,bird,False,7,0,0,0,0.0
coco:611:1:1830,coco,611,1,aeroplane,aeroplane,False,1,1,0,1,0.0
coco:612:15:1834,coco,612,15,person,person,True,1,0,0,0,0.0
coco:614:5:1839,coco,614,5,bottle,bottle,False,1,1,0,1,0.0
coco:615:15:1842,coco,615,15,person,person,False,2,0,0,0,0.0
coco:615:7:1843,coco,615,7,car,car,True,1,0,0,0,0.0
coco:616:15:1845,coco,616,15,person,person,False,2,2,0,2,0.0
coco:61:20:180,coco,61,20,tvmonitor,tvmonitor,False,1,1,0,1,0.0
coco:620:12:1857,coco,620,12,dog,dog,False,1,1,0,1,0.0
coco:621:7:1860,coco,621,7,car,car,False,2,0,0,0,0.0
coco:622:9:1863,coco,622,9,chair,chair,False,4,0,0,0,0.0
coco:623:15:1866,coco,623,15,person,person,False,4,0,0,0,0.0
coco:624:12:1869,coco,624,12,dog,dog,False,2,2,0,2,0.0
coco:627:20:1879,coco,627,20,tvmonitor,tvmonitor,True,1,0,0,0,0.0
coco:627:5:1880,coco,627,5,bottle,bottle,True,1,0,0,0,0.0
coco:628:15:1881,coco,628,15,person,person,False,2,2,0,2,0.0
coco:629:15:1884,coco,629,15,person,person,False,1,1,0,1,0.0
coco:630:15:1887,coco,630,15,person,person,False,1,1,0,1,0.0
coco:631:3:1890,coco,631,3,bird,bird,False,1,1,0,1,0.0
coco:632:12:1893,coco,632,12,dog,dog,False,1,1,0,1,0.0
coco:633:15:1896,coco,633,15,person,person,False,3,0,0,0,0.0
coco:636:7:1905,coco,636,7,car,car,False,2,2,0,2,0.0
coco:638:15:1911,coco,638,15,person,person,False,9,0,0,0,0.0
coco:639:15:1914,coco,639,15,person,person,False,19,0,0,0,0.0
coco:641:1:1920,coco,641,1,aeroplane,aeroplane,False,3,0,0,0,0.0
coco:644:5:1929,coco,644,5,bottle,bottle,False,3,3,0,3,0.0
coco:647:11:1939,coco,647,11,diningtable,diningtable,True,1,0,0,0,0.0
coco:649:15:1944,coco,649,15,person,person,False,4,4,1,3,0.25
coco:64:7:189,coco,64,7,car,car,False,2,0,0,0,0.0
coco:651:12:1950,coco,651,12,dog,dog,False,1,0,0,0,0.0
coco:652:15:1953,coco,652,15,person,person,False,6,0,0,0,0.0
coco:654:15:1959,coco,654,15,person,person,False,2,2,0,2,0.0
coco:658:15:1971,coco,658,15,person,person,False,4,0,0,0,0.0
coco:659:15:1974,coco,659,15,person,person,False,3,3,1,2,0.3333333333333333
coco:665:17:1992,coco,665,17,sheep,sheep,False,4,0,0,0,0.0
coco:666:15:1995,coco,666,15,person,person,False,1,1,0,1,0.0
coco:667:15:1998,coco,667,15,person,person,False,8,0,0,0,0.0
coco:668:15:2001,coco,668,15,person,person,False,4,0,0,0,0.0
coco:669:15:2004,coco,669,15,person,person,False,4,0,0,0,0.0
