family_id,dataset,image_id,file_name,category_id,category_name,prompt,is_prompt_absent,gt_count,candidate_idx,score,x1,y1,x2,y2,max_iou,is_tp,is_null
coco:9:51:0,coco,9,000000000009.jpg,51,bowl,bowl,False,3,0,0.6949170827865601,0.2873,12.1927,433.2551,386.4607,0.9873016476631165,True,False
coco:9:51:0,coco,9,000000000009.jpg,51,bowl,bowl,False,3,1,0.6903146505355835,0.2369,191.62,611.987,479.4888,0.9637435078620911,True,False
coco:9:51:0,coco,9,000000000009.jpg,51,bowl,bowl,False,3,2,0.646338701248169,309.2071,0.1571,629.898,240.1886,0.9421010613441467,True,False
coco:9:51:0,coco,9,000000000009.jpg,51,bowl,bowl,False,3,3,0.21044576168060303,490.2997,114.4669,639.6886,410.8793,0.16575272381305695,False,True
coco:9:51:0,coco,9,000000000009.jpg,51,bowl,bowl,False,3,4,0.12717320024967194,493.7822,396.7107,639.512,479.4058,0.05138477310538292,False,True
coco:9:51:0,coco,9,000000000009.jpg,51,bowl,bowl,False,3,5,0.06592521071434021,1.8345,4.714,635.4236,477.1171,0.5829267501831055,True,False
coco:9:36:1,coco,9,000000000009.jpg,36,snowboard,snowboard,True,0,0,0.07367268949747086,254.4499,231.3943,566.4831,478.7461,0.0,False,True
coco:9:36:1,coco,9,000000000009.jpg,36,snowboard,snowboard,True,0,1,0.056295786052942276,511.4569,197.3668,639.2968,407.6145,0.0,False,True
coco:9:47:2,coco,9,000000000009.jpg,47,cup,cup,True,0,0,0.24931319057941437,0.3914,11.5434,432.9956,386.8199,0.0,False,True
coco:9:47:2,coco,9,000000000009.jpg,47,cup,cup,True,0,1,0.22640196979045868,0.5143,191.8724,611.2729,479.5008,0.0,False,True
coco:9:47:2,coco,9,000000000009.jpg,47,cup,cup,True,0,2,0.1966772824525833,309.4609,0.1509,629.7938,238.6259,0.0,False,True
coco:9:47:2,coco,9,000000000009.jpg,47,cup,cup,True,0,3,0.08738137036561966,493.5855,396.1042,639.4384,479.5873,0.0,False,True
coco:9:47:2,coco,9,000000000009.jpg,47,cup,cup,True,0,4,0.0802517980337143,1.1117,1.2287,635.8618,478.4582,0.0,False,True
coco:9:47:2,coco,9,000000000009.jpg,47,cup,cup,True,0,5,0.06457040458917618,504.5337,114.2915,639.6616,409.3371,0.0,False,True
coco:9:47:2,coco,9,000000000009.jpg,47,cup,cup,True,0,6,0.06304136663675308,362.3989,0.3324,574.5114,144.4779,0.0,False,True
coco:9:47:2,coco,9,000000000009.jpg,47,cup,cup,True,0,7,0.053335100412368774,182.5544,152.9058,240.2158,194.1693,0.0,False,True
coco:25:25:3,coco,25,000000000025.jpg,25,giraffe,giraffe,False,2,0,0.6979803442955017,382.9799,61.2054,603.6181,357.3009,0.9701926708221436,True,False
coco:25:25:3,coco,25,000000000025.jpg,25,giraffe,giraffe,False,2,1,0.6288084387779236,51.0195,353.4903,182.2002,414.1629,0.8785344362258911,True,False
coco:25:25:3,coco,25,000000000025.jpg,25,giraffe,giraffe,False,2,2,0.06541267037391663,382.7313,62.5241,480.3163,357.3332,0.4315614402294159,False,True
coco:25:25:3,coco,25,000000000025.jpg,25,giraffe,giraffe,False,2,3,0.0648558959364891,219.7346,361.0999,311.3061,387.0891,0.0,False,True
